,doctor_altruism,doctor_likes_soldier,doctor_likes_actor,doctor_has_food,doctor_has_meds,soldier_altruism,soldier_likes_doctor,soldier_likes_actor,soldier_has_food,soldier_has_meds,actor_altruism,actor_likes_doctor,actor_likes_soldier,actor_has_food,actor_has_meds,food_quantity,meds_quantity,active,results
"
2955,-2,-1,1,0,0,0,2,2,1,0,1,-1,-1,1,1,1,0,doctor,"Time limit reached.
"
2956,1,2,-2,0,0,-2,-2,0,0,0,1,-2,1,0,1,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
2957,-1,-1,-2,1,0,0,-1,1,0,1,2,1,2,1,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
2958,-1,-1,-1,1,0,0,1,-2,0,1,0,-1,-1,0,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
2959,-2,2,0,0,0,0,1,-1,1,1,-1,-1,-1,1,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
2960,1,-2,-1,0,0,-1,1,-1,0,1,0,1,1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
2961,-2,1,2,0,1,0,2,0,1,0,0,1,-1,1,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
2962,1,0,1,1,1,-2,-2,-2,0,1,0,-2,-1,1,0,1,1,doctor,"prepare_deal(doctor, soldier, food) prepare_trap(actor, soldier, doctor) attack(doctor, soldier)
"
2963,0,2,-1,0,1,-2,0,0,1,0,-1,2,1,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
2964,0,2,-2,0,1,-1,-1,1,1,0,0,0,2,1,1,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
2965,0,0,0,1,1,-2,1,-2,1,1,2,1,0,0,0,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
2966,-1,0,-1,1,1,0,1,2,1,1,0,2,1,1,0,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
2967,0,0,2,0,0,0,-2,-1,0,1,0,-1,-2,1,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
2968,0,-2,-1,1,1,-1,0,2,1,1,-2,-1,2,1,0,0,0,soldier,"Time limit reached.
"
2969,2,0,-1,1,1,-2,2,2,1,0,1,1,1,0,1,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
2970,1,2,0,0,0,-2,-1,0,1,1,-1,-2,0,1,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
2971,2,0,2,0,1,0,1,-2,0,1,0,-1,1,1,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
2972,-2,0,2,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,doctor,"Time limit reached.
"
2973,0,-2,-1,0,0,0,2,1,0,1,-1,-1,-2,0,0,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
2974,-2,0,2,0,1,0,-1,2,1,1,0,0,0,0,1,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
2975,0,-2,-2,0,0,-2,-1,-2,0,0,0,2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
2976,0,0,0,1,1,-2,-2,-2,0,1,1,2,0,0,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
2977,2,0,-2,1,1,1,0,-2,1,1,2,1,0,0,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
2978,-2,0,-1,1,0,0,2,-2,1,1,1,-2,2,0,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
2979,-1,2,0,0,1,-2,-2,-1,1,0,-2,2,2,1,1,0,0,actor,"Time limit reached.
"
2980,1,-2,-2,1,0,1,0,2,1,0,0,0,1,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
2981,-2,-2,-1,0,0,2,-2,0,1,1,2,-2,-1,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
2982,-2,2,-1,0,1,-2,-2,-1,1,0,-1,0,-1,0,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
2983,2,-2,0,0,1,0,-2,-1,0,0,-2,-2,2,0,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
2984,0,-2,-2,1,1,1,2,0,1,1,2,1,2,0,1,0,0,soldier,"Time limit reached.
"
2985,-1,-2,-1,0,1,0,-2,-2,1,0,0,1,-2,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
2986,2,0,-2,1,0,2,-1,0,1,1,1,-2,0,0,0,0,0,soldier,"Time limit reached.
"
2987,0,2,2,1,0,2,-1,1,0,1,0,2,0,0,1,1,0,soldier,"Time limit reached.
"
2988,2,-1,-2,0,1,2,0,-1,1,1,1,-1,-1,1,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
2989,0,-1,0,0,1,-2,2,-2,1,1,-2,-2,2,0,1,0,0,doctor,"Time limit reached.
"
2990,1,1,2,0,1,0,2,2,0,1,0,-1,-1,0,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
2991,2,2,-2,1,1,-1,-2,2,0,1,1,-1,2,0,0,0,0,actor,"Time limit reached.
"
2992,-2,2,1,0,0,1,0,2,1,0,-2,2,-1,1,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
2993,-2,-2,0,1,0,0,-2,-2,0,0,-2,-1,2,1,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
2994,0,0,0,0,0,-2,-1,-1,0,1,-2,1,-1,0,0,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
2995,0,0,0,0,0,0,-2,-2,0,0,-1,2,-2,1,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
2996,2,1,2,0,0,2,1,1,0,0,0,-2,2,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
2997,2,-2,0,0,0,-1,-1,-2,0,1,2,0,1,1,1,0,1,actor,"Time limit reached.
"
2998,0,1,-1,0,1,2,1,-1,0,0,2,2,2,1,1,0,0,actor,"Time limit reached.
"
2999,-1,-2,0,0,0,2,0,-1,1,0,-2,1,0,0,1,0,0,soldier,"Time limit reached.
"
3000,1,-1,2,1,0,0,-1,1,0,0,2,-1,-2,1,1,0,1,soldier,"Time limit reached.
"
3001,2,-1,-1,1,1,0,2,1,0,1,2,2,0,1,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3002,-2,0,-2,1,0,0,1,-2,1,1,-1,-1,-1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3003,0,1,-1,0,1,1,-1,1,0,0,1,0,2,1,1,1,0,soldier,"Time limit reached.
"
3004,-1,0,-2,1,0,-2,0,-1,0,0,0,1,0,0,0,0,0,doctor,"prepare_meeting(soldier, doctor) prepare_trap(actor, soldier, doctor) attack(doctor, soldier)
"
3005,-1,2,1,0,0,-2,0,1,1,0,-1,1,-2,0,0,0,1,doctor,"Time limit reached.
"
3006,2,-1,2,1,1,-1,0,1,1,0,-2,1,0,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
3007,1,2,1,1,0,-1,-2,-2,1,1,-1,1,2,1,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3008,0,-2,-1,0,0,-1,-1,-1,0,1,-2,0,0,0,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3009,-2,-2,0,0,1,1,-1,-1,0,1,0,-1,-2,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3010,2,-2,1,0,1,1,1,0,0,0,-1,2,-1,1,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3011,2,0,0,0,0,-2,2,1,0,1,2,2,2,0,0,1,1,soldier,"prepare_deal(soldier, doctor, food) prepare_trap(actor, doctor, soldier) attack(soldier, doctor)
"
3012,1,1,0,1,1,1,1,-2,1,0,-1,0,2,0,0,0,0,soldier,"Time limit reached.
"
3013,-2,-1,-2,0,1,2,-1,-1,0,1,-1,2,-1,1,0,0,0,soldier,"Time limit reached.
"
3014,1,1,2,1,0,0,0,-2,1,0,2,1,1,1,1,0,0,actor,"Time limit reached.
"
3015,-1,0,0,0,0,2,0,-1,0,0,-1,-1,2,0,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
3016,-1,-1,-2,1,1,-1,0,2,1,1,-2,1,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3017,1,0,-2,0,0,-2,2,-2,0,0,1,0,1,0,0,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
3018,-2,-1,1,1,0,2,0,1,0,0,-2,1,1,0,0,0,0,doctor,"Time limit reached.
"
3019,2,-1,-1,0,0,-1,-1,2,0,1,0,-2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3020,0,-1,2,0,1,0,-1,-2,0,0,-1,-1,2,1,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3021,2,-2,1,1,1,-2,2,-1,0,0,1,-2,-1,0,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3022,-2,-2,1,0,0,0,-2,-2,1,0,2,2,0,0,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3023,1,2,0,1,1,-1,-2,0,0,1,-2,-2,-2,1,1,0,0,actor,"prepare_meeting(soldier, actor) prepare_trap(doctor, soldier, actor) attack(actor, soldier)
"
3024,2,1,1,0,0,2,-1,-1,0,1,-1,-2,-1,1,0,1,0,doctor,"Time limit reached.
"
3025,0,0,-2,1,1,1,2,1,1,0,-2,-2,-2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3026,-2,-1,1,1,0,1,-1,1,0,0,0,-1,-1,1,1,0,1,doctor,"Time limit reached.
"
3027,-1,-2,-2,0,0,0,-2,0,1,0,2,-1,0,1,1,0,0,actor,"Time limit reached.
"
3028,0,1,-1,1,0,1,0,-2,0,1,-1,2,-2,0,1,0,0,doctor,"Time limit reached.
"
3029,1,1,1,0,1,-1,-1,-2,0,0,-1,0,-1,0,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3030,-1,1,-2,0,0,2,2,1,0,1,-2,0,1,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3031,0,-1,1,0,1,-1,1,0,0,1,1,0,1,0,0,0,1,doctor,"Time limit reached.
"
3032,-2,0,-2,0,0,0,1,-1,1,1,-1,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3033,-2,-1,1,1,0,2,0,0,1,1,2,-2,-2,1,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3034,-2,1,-2,0,0,-1,-2,-2,0,1,2,-1,-1,0,0,0,0,doctor,"Time limit reached.
"
3035,1,2,2,1,0,1,1,-2,1,0,-1,1,-1,0,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3036,0,2,0,0,1,2,2,0,0,1,-1,-1,2,0,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
3037,1,2,-2,0,1,1,0,1,0,1,0,2,1,0,1,0,1,soldier,"Time limit reached.
"
3038,0,-1,1,1,0,-2,2,2,0,0,-2,1,0,0,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3039,-1,-2,2,0,1,-1,1,-1,1,0,-2,-2,-2,0,1,0,0,actor,"Time limit reached.
"
3040,-1,2,-2,0,1,-1,-1,-2,1,1,-1,0,2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3041,0,0,-1,0,1,2,0,1,1,1,0,-2,1,1,1,1,0,soldier,"Time limit reached.
"
3042,1,1,1,1,0,-1,0,0,0,1,-1,-2,2,0,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3043,-1,1,0,1,1,-2,-2,0,1,1,0,0,-1,0,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3044,2,-2,-1,1,1,-2,-1,-1,0,1,1,-1,2,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3045,2,2,-1,1,1,0,-1,-2,1,1,-2,-1,-1,0,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3046,2,0,-2,1,0,-1,-2,0,0,1,-2,-1,-1,0,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3047,1,2,0,0,0,0,1,-2,0,0,2,-2,1,0,0,1,0,actor,"Time limit reached.
"
3048,-2,-1,-2,0,0,0,-1,2,1,1,2,2,-1,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3049,2,-2,-2,1,0,2,-2,-2,0,1,0,1,-2,1,0,0,0,actor,"Time limit reached.
"
3050,2,-1,1,0,1,-1,1,1,1,0,1,2,-2,0,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3051,0,-1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,soldier,"Time limit reached.
"
3052,-2,0,-2,0,1,0,1,2,0,0,2,0,-1,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3053,1,2,-1,1,1,-1,-2,-2,1,1,0,0,-2,0,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3054,2,-1,2,0,0,0,1,1,1,1,1,1,2,1,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3055,0,2,0,1,1,2,0,-2,0,1,-2,-1,-1,1,0,0,0,doctor,"Time limit reached.
"
3056,1,0,1,1,0,-2,0,1,1,0,-1,0,2,1,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3057,2,0,0,0,0,0,2,1,0,1,-2,0,0,1,1,0,1,soldier,"Time limit reached.
"
3058,-1,1,2,1,1,-2,-1,2,1,0,1,2,1,1,1,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3059,-2,0,2,0,1,1,-1,0,1,1,1,1,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3060,-2,0,-1,1,0,2,0,0,1,1,-1,-2,-1,0,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3061,2,1,-2,1,0,0,2,0,0,1,1,2,-1,0,0,0,0,actor,"prepare_meeting(soldier, doctor) prepare_trap(actor, doctor, soldier) attack(actor, doctor)
"
3062,-2,2,0,1,0,-1,-2,-2,0,1,-1,0,-1,0,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3063,0,-1,-1,1,0,1,2,-2,0,0,-1,-1,-1,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3064,2,2,-2,1,1,1,-1,0,0,1,-1,1,0,1,1,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3065,2,0,-2,1,0,2,0,1,1,1,-1,1,1,1,1,0,1,actor,"prepare_deal(soldier, doctor, meds) prepare_trap(actor, doctor, soldier) attack(actor, doctor)
"
3066,1,1,-1,1,1,2,0,-2,0,1,1,0,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3067,-2,-2,-2,1,1,1,2,-2,0,1,-1,2,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3068,-2,-1,0,1,0,2,1,1,0,0,0,1,2,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3069,1,0,1,1,1,0,-2,-1,0,0,-2,1,2,0,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3070,-1,1,-2,0,0,-2,2,2,1,1,-1,-1,2,1,1,0,0,doctor,"Time limit reached.
"
3071,2,0,0,0,0,1,2,-2,0,0,-2,0,1,1,0,1,1,actor,"Time limit reached.
"
3072,-1,0,2,1,1,-1,-1,-1,1,0,0,1,-1,0,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3073,-2,-1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3074,2,0,-1,0,1,-1,-2,2,0,0,1,1,-1,1,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3075,-2,0,2,0,1,1,1,1,0,1,2,-1,1,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3076,-2,1,0,0,1,-2,-1,-1,0,0,2,-1,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3077,-1,0,2,1,0,-1,0,-1,0,1,-2,0,0,1,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3078,1,0,-2,0,0,-2,1,2,1,1,2,2,-1,0,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
3079,2,-2,0,1,1,2,0,2,1,0,0,1,2,0,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3080,-2,-1,-1,0,0,-2,-2,0,0,1,0,-2,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3081,-1,0,0,1,0,-1,0,2,1,1,-2,-1,-2,1,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3082,0,0,0,0,1,1,0,2,1,1,2,2,-1,1,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3083,2,1,1,0,0,0,1,-2,1,0,-1,0,-1,0,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3084,1,-2,0,1,1,-1,-2,2,1,1,-2,1,-2,0,1,0,0,doctor,"Time limit reached.
"
3085,0,1,-1,1,0,-1,1,1,0,0,0,-1,1,0,0,0,0,actor,"Time limit reached.
"
3086,-1,2,0,1,1,2,0,1,1,1,-1,1,-1,0,0,0,0,soldier,"Time limit reached.
"
3087,0,0,2,1,1,2,1,-1,1,0,2,-1,2,0,0,0,0,doctor,"Time limit reached.
"
3088,1,-2,2,0,0,0,0,2,1,0,2,2,-1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3089,1,1,-1,0,0,-1,0,-1,0,1,-2,0,1,1,0,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
3090,2,-1,0,1,1,0,0,2,0,0,2,2,-1,0,0,0,0,actor,"Time limit reached.
"
3091,0,1,2,0,0,2,0,-1,0,1,-2,0,-2,0,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3092,2,-1,0,1,1,0,1,-2,1,1,-2,-2,0,1,0,0,0,actor,"Time limit reached.
"
3093,2,0,0,0,1,-1,0,0,0,0,-2,1,2,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3094,2,0,-2,1,0,-1,-1,2,0,1,2,-1,-2,0,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3095,-1,1,0,0,0,0,2,0,0,1,0,-1,0,0,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3096,-2,0,1,0,1,0,2,2,1,0,-1,-2,-2,1,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3097,-1,-2,-2,0,1,1,-2,0,1,1,-2,1,0,0,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3098,-1,1,2,1,1,-1,0,-1,1,1,-1,0,0,1,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
3099,0,-2,-2,0,0,-2,-1,-2,1,0,-1,0,0,1,1,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3100,-2,-2,-2,1,0,2,1,1,1,1,0,1,1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3101,-1,-1,-1,1,0,-2,0,1,0,1,-1,2,2,0,0,0,1,soldier,"prepare_deal(soldier, doctor, meds) prepare_trap(actor, doctor, soldier) attack(soldier, doctor)
"
3102,-2,2,-1,0,0,0,-1,2,1,0,-1,-2,-2,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3103,-1,2,2,1,1,2,2,2,0,1,-2,1,-1,1,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3104,0,0,2,1,1,2,2,0,1,1,1,1,1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3105,1,-2,0,1,0,-1,-2,-2,0,1,0,0,-2,1,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3106,-2,1,-2,1,1,1,1,-2,1,0,1,-2,-2,0,1,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3107,-2,-1,2,1,1,0,1,1,0,0,-2,-1,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3108,1,0,-2,1,1,1,-1,-1,0,1,-1,2,0,1,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3109,0,-1,1,1,0,-1,-1,2,0,0,1,0,1,1,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3110,2,-1,1,0,0,0,1,-2,0,1,-2,2,1,0,1,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
3111,-2,0,-2,0,0,-1,1,-1,0,1,-2,1,-1,0,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
3112,-1,0,2,0,0,1,-2,0,0,0,2,0,-1,1,0,0,0,soldier,"Time limit reached.
"
3113,1,2,-2,1,1,-1,-2,2,1,0,-2,-1,2,0,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3114,-2,-1,0,0,1,-2,0,0,1,0,-1,1,-1,0,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
3115,2,2,1,0,1,1,1,2,0,1,0,1,2,1,0,1,0,doctor,"Time limit reached.
"
3116,-2,-1,-1,0,1,1,2,1,1,0,2,2,-1,1,0,1,0,soldier,"Time limit reached.
"
3117,-2,1,2,1,0,-2,-1,2,0,1,1,0,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3118,1,2,-2,1,0,-2,2,-2,0,0,-1,1,-1,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3119,-1,2,0,0,0,2,1,-1,0,0,1,-2,-1,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3120,2,2,2,1,1,1,1,0,0,1,-2,-2,0,0,1,0,0,soldier,"Time limit reached.
"
3121,-1,-2,0,1,0,-2,-2,-1,0,0,0,-1,-1,1,1,0,0,doctor,"prepare_meeting(soldier, actor) prepare_trap(doctor, soldier, actor) attack(doctor, soldier)
"
3122,-1,-1,1,1,1,1,-2,-2,1,0,1,-2,2,0,1,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3123,0,0,2,1,1,-2,0,0,1,0,-2,1,2,0,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3124,2,-2,-2,0,0,-2,-2,-1,1,0,1,2,0,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3125,2,-1,1,1,0,0,1,-1,0,1,-1,-1,2,0,0,0,0,doctor,"Time limit reached.
"
3126,0,-1,0,1,0,-2,2,-1,1,1,2,-1,0,1,1,0,0,actor,"Time limit reached.
"
3127,-1,-1,-2,0,0,2,2,1,0,1,0,-2,2,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3128,-2,0,-1,1,0,-1,-1,0,1,1,2,0,1,1,0,0,0,actor,"Time limit reached.
"
3129,2,2,-2,1,1,-2,-2,-1,0,1,2,-1,2,0,0,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
3130,1,-1,-1,1,0,2,-2,2,1,1,1,-1,-2,1,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
"
3131,0,0,0,1,1,2,2,0,0,1,0,2,0,1,0,0,0,actor,"Time limit reached.
"
3132,2,2,2,0,1,0,-1,-1,1,1,2,1,1,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3133,-2,-1,-1,1,0,-1,1,-2,0,0,-2,-2,2,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3134,2,2,-2,0,1,-2,1,1,1,1,0,-2,-2,1,0,0,1,soldier,"Time limit reached.
"
3135,1,-1,2,0,0,2,-2,2,0,1,0,0,0,1,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
"
3136,-1,1,1,1,1,2,1,2,1,1,-1,2,0,0,0,1,1,doctor,"Time limit reached.
"
3137,1,-1,-1,0,1,-1,2,-1,1,0,0,2,1,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3138,-1,1,-2,1,1,0,-1,-1,1,1,2,-2,-1,1,0,0,0,actor,"Time limit reached.
"
3139,-1,-1,2,1,0,-2,1,0,0,1,1,0,2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3140,2,2,2,0,0,-2,2,-2,1,1,0,0,-1,0,1,0,0,doctor,"Time limit reached.
"
3141,1,-2,-2,0,0,0,-2,-2,0,1,1,-1,-2,0,0,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
3142,-2,-2,-1,0,0,-2,-2,-2,1,0,-2,0,-1,1,1,0,0,actor,"prepare_meeting(doctor, soldier) prepare_trap(actor, doctor, soldier) attack(actor, doctor)
"
3143,2,0,0,1,0,2,1,-2,1,0,2,1,-2,1,1,0,0,actor,"Time limit reached.
"
3144,-2,2,-2,1,1,2,0,1,0,1,-2,2,0,1,0,0,1,soldier,"Time limit reached.
"
3145,-1,0,0,1,0,-1,-2,-1,0,0,-2,0,1,0,1,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
3146,0,-2,-1,1,1,-2,0,-1,1,0,-1,-2,2,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3147,0,1,2,0,1,2,1,-1,1,0,-2,-1,2,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3148,2,1,1,1,0,-1,2,0,0,1,-1,-2,-1,1,0,0,1,doctor,"Time limit reached.
"
3149,-1,1,1,1,1,2,-1,2,1,0,2,-1,-2,0,1,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
"
3150,-1,0,1,1,0,2,0,2,1,0,2,-1,-1,0,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3151,-1,2,1,1,1,-1,2,-1,1,0,-2,-1,2,1,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3152,0,-1,1,1,0,-1,2,0,0,0,-1,0,-1,0,0,0,1,doctor,"Time limit reached.
"
3153,-2,-1,-2,0,0,2,0,2,1,0,-1,-1,-1,0,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
"
3154,0,-1,-1,1,1,-1,2,-2,1,0,0,-2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3155,0,0,2,0,0,0,-1,0,0,1,-1,2,2,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
"
3156,1,-2,-1,0,1,1,-1,-2,0,1,1,0,-2,1,1,0,0,doctor,"Time limit reached.
"
3157,1,-2,1,0,0,-1,2,-2,1,1,0,1,-2,0,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
"
3158,-1,0,-2,0,1,-2,2,0,0,0,-2,0,-2,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
"
3159,1,0,1,0,0,-1,-2,0,0,1,0,-2,-1,1,1,1,0,doctor,"Time limit reached.
"
