,index,doctor_altruism,doctor_likes_soldier,doctor_likes_actor,doctor_has_food,doctor_has_meds,soldier_altruism,soldier_likes_doctor,soldier_likes_actor,soldier_has_food,soldier_has_meds,actor_altruism,actor_likes_doctor,actor_likes_soldier,actor_has_food,actor_has_meds,food_quantity,meds_quantity,active,results,wants_meds,wants_food,attacks_doctor,attacks_soldier,attacks_actor
1590,23850,-2,-2,-2,0,0,0,2,1,0,0,1,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1591,23865,-2,-2,-2,0,0,0,2,1,0,0,1,-1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1592,23880,-2,-2,-2,0,0,0,2,1,0,0,1,-1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1593,23895,-2,-2,-2,0,0,0,2,1,0,0,1,-1,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1594,23910,-2,-2,-2,0,0,0,2,1,0,0,1,-1,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1595,23925,-2,-2,-2,0,0,0,2,1,0,0,1,-1,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1596,23940,-2,-2,-2,0,0,0,2,1,0,0,1,-1,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1597,23955,-2,-2,-2,0,0,0,2,1,0,0,1,0,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1598,23970,-2,-2,-2,0,0,0,2,1,0,0,1,0,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1599,23985,-2,-2,-2,0,0,0,2,1,0,0,1,0,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1600,24000,-2,-2,-2,0,0,0,2,1,0,0,1,0,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1601,24015,-2,-2,-2,0,0,0,2,1,0,0,1,0,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1602,24030,-2,-2,-2,0,0,0,2,1,0,0,1,0,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1603,24045,-2,-2,-2,0,0,0,2,1,0,0,1,0,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1604,24060,-2,-2,-2,0,0,0,2,1,0,0,1,0,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1605,24075,-2,-2,-2,0,0,0,2,1,0,0,1,0,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1606,24090,-2,-2,-2,0,0,0,2,1,0,0,1,0,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1607,24105,-2,-2,-2,0,0,0,2,1,0,0,1,0,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1608,24120,-2,-2,-2,0,0,0,2,1,0,0,1,0,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1609,24135,-2,-2,-2,0,0,0,2,1,0,0,1,0,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1610,24150,-2,-2,-2,0,0,0,2,1,0,0,1,0,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1611,24165,-2,-2,-2,0,0,0,2,1,0,0,1,0,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1612,24180,-2,-2,-2,0,0,0,2,1,0,0,1,0,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1613,24195,-2,-2,-2,0,0,0,2,1,0,0,1,1,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1614,24210,-2,-2,-2,0,0,0,2,1,0,0,1,1,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1615,24225,-2,-2,-2,0,0,0,2,1,0,0,1,1,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1616,24240,-2,-2,-2,0,0,0,2,1,0,0,1,1,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1617,24255,-2,-2,-2,0,0,0,2,1,0,0,1,1,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1618,24270,-2,-2,-2,0,0,0,2,1,0,0,1,1,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1619,24285,-2,-2,-2,0,0,0,2,1,0,0,1,1,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1620,24300,-2,-2,-2,0,0,0,2,1,0,0,1,1,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1621,24315,-2,-2,-2,0,0,0,2,1,0,0,1,1,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1622,24330,-2,-2,-2,0,0,0,2,1,0,0,1,1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1623,24345,-2,-2,-2,0,0,0,2,1,0,0,1,1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1624,24360,-2,-2,-2,0,0,0,2,1,0,0,1,1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1625,24375,-2,-2,-2,0,0,0,2,1,0,0,1,1,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1626,24390,-2,-2,-2,0,0,0,2,1,0,0,1,1,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1627,24405,-2,-2,-2,0,0,0,2,1,0,0,1,1,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1628,24420,-2,-2,-2,0,0,0,2,1,0,0,1,1,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1629,24435,-2,-2,-2,0,0,0,2,1,0,0,1,2,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1630,24450,-2,-2,-2,0,0,0,2,1,0,0,1,2,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1631,24465,-2,-2,-2,0,0,0,2,1,0,0,1,2,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1632,24480,-2,-2,-2,0,0,0,2,1,0,0,1,2,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1633,24495,-2,-2,-2,0,0,0,2,1,0,0,1,2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1634,24510,-2,-2,-2,0,0,0,2,1,0,0,1,2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1635,24525,-2,-2,-2,0,0,0,2,1,0,0,1,2,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1636,24540,-2,-2,-2,0,0,0,2,1,0,0,1,2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1637,24555,-2,-2,-2,0,0,0,2,1,0,0,1,2,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1638,24570,-2,-2,-2,0,0,0,2,1,0,0,1,2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1639,24585,-2,-2,-2,0,0,0,2,1,0,0,1,2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1640,24600,-2,-2,-2,0,0,0,2,1,0,0,1,2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1641,24615,-2,-2,-2,0,0,0,2,1,0,0,1,2,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1642,24630,-2,-2,-2,0,0,0,2,1,0,0,1,2,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1643,24645,-2,-2,-2,0,0,0,2,1,0,0,1,2,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1644,24660,-2,-2,-2,0,0,0,2,1,0,0,1,2,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1645,24675,-2,-2,-2,0,0,0,2,1,0,0,2,-2,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1646,24690,-2,-2,-2,0,0,0,2,1,0,0,2,-2,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1647,24705,-2,-2,-2,0,0,0,2,1,0,0,2,-2,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1648,24720,-2,-2,-2,0,0,0,2,1,0,0,2,-2,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1649,24735,-2,-2,-2,0,0,0,2,1,0,0,2,-2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1650,24750,-2,-2,-2,0,0,0,2,1,0,0,2,-2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1651,24765,-2,-2,-2,0,0,0,2,1,0,0,2,-2,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1652,24780,-2,-2,-2,0,0,0,2,1,0,0,2,-2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1653,24795,-2,-2,-2,0,0,0,2,1,0,0,2,-2,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1654,24810,-2,-2,-2,0,0,0,2,1,0,0,2,-2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1655,24825,-2,-2,-2,0,0,0,2,1,0,0,2,-2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1656,24840,-2,-2,-2,0,0,0,2,1,0,0,2,-2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1657,24855,-2,-2,-2,0,0,0,2,1,0,0,2,-2,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1658,24870,-2,-2,-2,0,0,0,2,1,0,0,2,-2,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1659,24885,-2,-2,-2,0,0,0,2,1,0,0,2,-2,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1660,24900,-2,-2,-2,0,0,0,2,1,0,0,2,-2,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1661,24915,-2,-2,-2,0,0,0,2,1,0,0,2,-1,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1662,24930,-2,-2,-2,0,0,0,2,1,0,0,2,-1,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1663,24945,-2,-2,-2,0,0,0,2,1,0,0,2,-1,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1664,24960,-2,-2,-2,0,0,0,2,1,0,0,2,-1,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1665,24975,-2,-2,-2,0,0,0,2,1,0,0,2,-1,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1666,24990,-2,-2,-2,0,0,0,2,1,0,0,2,-1,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1667,25005,-2,-2,-2,0,0,0,2,1,0,0,2,-1,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1668,25020,-2,-2,-2,0,0,0,2,1,0,0,2,-1,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1669,25035,-2,-2,-2,0,0,0,2,1,0,0,2,-1,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1670,25050,-2,-2,-2,0,0,0,2,1,0,0,2,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1671,25065,-2,-2,-2,0,0,0,2,1,0,0,2,-1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1672,25080,-2,-2,-2,0,0,0,2,1,0,0,2,-1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1673,25095,-2,-2,-2,0,0,0,2,1,0,0,2,-1,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1674,25110,-2,-2,-2,0,0,0,2,1,0,0,2,-1,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1675,25125,-2,-2,-2,0,0,0,2,1,0,0,2,-1,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1676,25140,-2,-2,-2,0,0,0,2,1,0,0,2,-1,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1677,25155,-2,-2,-2,0,0,0,2,1,0,0,2,0,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1678,25170,-2,-2,-2,0,0,0,2,1,0,0,2,0,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1679,25185,-2,-2,-2,0,0,0,2,1,0,0,2,0,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1680,25200,-2,-2,-2,0,0,0,2,1,0,0,2,0,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1681,25215,-2,-2,-2,0,0,0,2,1,0,0,2,0,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1682,25230,-2,-2,-2,0,0,0,2,1,0,0,2,0,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1683,25245,-2,-2,-2,0,0,0,2,1,0,0,2,0,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1684,25260,-2,-2,-2,0,0,0,2,1,0,0,2,0,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1685,25275,-2,-2,-2,0,0,0,2,1,0,0,2,0,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1686,25290,-2,-2,-2,0,0,0,2,1,0,0,2,0,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1687,25305,-2,-2,-2,0,0,0,2,1,0,0,2,0,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1688,25320,-2,-2,-2,0,0,0,2,1,0,0,2,0,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1689,25335,-2,-2,-2,0,0,0,2,1,0,0,2,0,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1690,25350,-2,-2,-2,0,0,0,2,1,0,0,2,0,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1691,25365,-2,-2,-2,0,0,0,2,1,0,0,2,0,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1692,25380,-2,-2,-2,0,0,0,2,1,0,0,2,0,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1693,25395,-2,-2,-2,0,0,0,2,1,0,0,2,1,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1694,25410,-2,-2,-2,0,0,0,2,1,0,0,2,1,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1695,25425,-2,-2,-2,0,0,0,2,1,0,0,2,1,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1696,25440,-2,-2,-2,0,0,0,2,1,0,0,2,1,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1697,25455,-2,-2,-2,0,0,0,2,1,0,0,2,1,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1698,25470,-2,-2,-2,0,0,0,2,1,0,0,2,1,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1699,25485,-2,-2,-2,0,0,0,2,1,0,0,2,1,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1700,25500,-2,-2,-2,0,0,0,2,1,0,0,2,1,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1701,25515,-2,-2,-2,0,0,0,2,1,0,0,2,1,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1702,25530,-2,-2,-2,0,0,0,2,1,0,0,2,1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1703,25545,-2,-2,-2,0,0,0,2,1,0,0,2,1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1704,25560,-2,-2,-2,0,0,0,2,1,0,0,2,1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1705,25575,-2,-2,-2,0,0,0,2,1,0,0,2,1,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1706,25590,-2,-2,-2,0,0,0,2,1,0,0,2,1,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1707,25605,-2,-2,-2,0,0,0,2,1,0,0,2,1,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1708,25620,-2,-2,-2,0,0,0,2,1,0,0,2,1,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1709,25635,-2,-2,-2,0,0,0,2,1,0,0,2,2,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1710,25650,-2,-2,-2,0,0,0,2,1,0,0,2,2,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1711,25665,-2,-2,-2,0,0,0,2,1,0,0,2,2,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1712,25680,-2,-2,-2,0,0,0,2,1,0,0,2,2,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1713,25695,-2,-2,-2,0,0,0,2,1,0,0,2,2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1714,25710,-2,-2,-2,0,0,0,2,1,0,0,2,2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1715,25725,-2,-2,-2,0,0,0,2,1,0,0,2,2,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1716,25740,-2,-2,-2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1717,25755,-2,-2,-2,0,0,0,2,1,0,0,2,2,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1718,25770,-2,-2,-2,0,0,0,2,1,0,0,2,2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1719,25785,-2,-2,-2,0,0,0,2,1,0,0,2,2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1720,25800,-2,-2,-2,0,0,0,2,1,0,0,2,2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1721,25815,-2,-2,-2,0,0,0,2,1,0,0,2,2,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1722,25830,-2,-2,-2,0,0,0,2,1,0,0,2,2,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1723,25845,-2,-2,-2,0,0,0,2,1,0,0,2,2,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1724,25860,-2,-2,-2,0,0,0,2,1,0,0,2,2,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1725,25875,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1726,25890,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1727,25905,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1728,25920,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1729,25935,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1730,25950,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1731,25965,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1732,25980,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1733,25995,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1734,26010,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
1735,26025,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1736,26040,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
1737,26055,-2,-2,-2,0,0,0,2,1,0,1,-2,-2,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
