,char_acting_health,char_acting_knowledge,char_acting_altruism,char_acting_ambition,char_acting_support,char_acting_money,char_acting_satisfaction,char_acting_state,char_acting_relation_char1,char_acting_supports_char1,char_acting_relation_char2,char_acting_supports_char2,char1_health,char1_knowledge,char1_altruism,char1_ambition,char1_support,char1_money,char1_satisfaction,char1_state,char1_relation_char_acting,char1_supports_char_acting,char1_relation_char2,char1_supports_char2,char2_health,char2_knowledge,char2_altruism,char2_ambition,char2_support,char2_money,char2_satisfaction,char2_state,char2_relation_char_acting,char2_supports_char_acting,char2_relation_char1,char2_supports_char1,ship_defense,ship_status,ship_magic,results,time
753,0,2,0,1,0,1,0,blocked,-1,0,0,1,1,2,0,1,1,1,0,hidden,2,1,-1,1,2,0,-2,4,0,1,0,blocked,1,1,1,1,0,-1,-1,"No solution exists.
",1.36576247215271
754,0,0,0,4,0,0,0,blocked,2,1,1,1,2,2,-2,0,0,0,0,blocked,-1,0,0,0,2,0,-2,4,1,0,0,hidden,0,1,1,0,-1,1,0,"No solution exists.
",1.2457187175750732
755,1,1,-1,0,0,1,0,blocked,0,0,-1,0,0,2,-1,1,1,0,0,blocked,0,1,-2,1,2,0,-2,4,1,0,0,hidden,2,1,0,0,1,0,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.0619170665740967
756,2,0,0,3,0,1,0,hidden,2,1,0,1,2,1,1,1,1,1,0,blocked,-1,0,1,0,0,2,0,0,1,0,0,blocked,-2,1,-1,0,-1,-1,1,"change_health_up(char_acting, char_acting) change_knowledge_up(char_acting) key_action2(char_acting)
",1.2188301086425781
757,2,2,1,1,0,1,0,hidden,1,1,1,0,1,0,0,3,0,1,0,hidden,-2,1,1,0,0,2,2,2,1,1,0,blocked,-2,1,2,0,0,-1,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.4985144138336182
758,1,2,1,1,1,0,0,blocked,1,1,-1,0,0,0,0,1,0,1,0,blocked,-1,0,1,1,1,2,1,4,1,1,0,hidden,1,0,-1,0,0,-1,1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.5099186897277832
759,2,0,-1,4,0,0,0,?,-2,0,2,0,0,1,2,4,0,1,0,?,1,1,-2,0,0,1,0,4,0,1,0,hidden,2,1,0,1,-1,1,-1,"change_relation_down(char_acting, char2, char1) hide(char_acting) change_knowledge_up(char_acting) change_knowledge_up(char_acting) key_action2(char_acting)
",3.8630073070526123
760,0,1,1,2,0,0,0,?,-1,0,2,0,2,0,1,3,0,1,0,?,-2,1,0,0,0,0,0,3,1,0,0,blocked,0,0,2,1,0,1,0,"No solution exists.
",0.7573332786560059
761,0,0,-2,0,1,1,0,hidden,0,0,0,0,1,1,2,4,1,0,0,hidden,2,1,1,1,0,0,-1,3,1,0,0,hidden,0,1,-1,1,1,-1,-1,"No solution exists.
",0.8973853588104248
762,1,2,1,2,1,1,0,blocked,1,0,0,1,1,1,1,0,0,1,0,hidden,2,0,0,0,1,1,0,2,0,0,0,?,-2,0,1,0,0,0,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.2008919715881348
763,1,1,0,1,0,0,0,?,-2,0,1,1,2,1,1,4,1,1,0,blocked,2,1,2,1,1,0,2,3,1,1,0,blocked,-1,0,0,0,-1,1,1,"key_action3(char_acting)
",1.0438799858093262
764,1,0,1,0,1,0,0,hidden,1,1,-1,0,0,1,1,3,0,1,0,?,-2,0,1,1,2,1,-1,2,1,0,0,hidden,-2,0,-2,0,1,-1,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.7927653789520264
765,2,0,-1,1,1,1,0,?,-2,1,0,1,1,0,-2,0,1,1,0,hidden,-1,0,0,1,0,1,-1,0,1,0,0,blocked,2,1,0,1,1,0,1,"change_ship_status_up(char_acting) key_action3(char_acting)
",1.471283197402954
766,2,1,2,2,0,0,0,blocked,0,1,0,1,1,2,1,0,0,0,0,hidden,0,0,0,1,2,2,-2,1,0,0,0,?,2,0,2,1,1,1,-1,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.852625846862793
767,1,2,2,3,1,0,0,blocked,0,1,-1,1,0,1,-1,1,0,0,0,hidden,2,0,-2,1,2,2,2,3,0,1,0,?,2,1,2,1,1,-1,0,"Time limit reached.
",6.080135822296143
768,2,1,-2,3,0,1,0,hidden,-2,1,1,1,0,2,0,2,1,1,0,hidden,0,1,2,1,2,1,1,0,0,1,0,?,1,1,-1,0,1,1,-1,"change_health_up(char_acting, char_acting) key_action2(char_acting)
",0.9343762397766113
769,2,1,2,1,0,1,0,?,-2,0,0,0,0,1,-2,1,0,0,0,hidden,2,0,-1,0,2,1,2,3,0,0,0,blocked,1,1,2,0,0,1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.9385058879852295
770,1,1,-1,3,0,1,0,hidden,2,1,2,0,0,1,2,1,0,0,0,?,-2,0,-1,1,0,2,-1,3,0,1,0,blocked,-2,0,0,1,0,1,-1,"change_knowledge_up(char_acting) change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",1.3194489479064941
771,0,0,-2,0,0,1,0,?,-2,0,1,0,1,1,2,2,1,0,0,blocked,-1,1,1,0,1,2,-2,1,0,0,0,?,-2,0,1,0,-1,1,1,"No solution exists.
",1.10249924659729
772,2,1,-1,3,1,1,0,hidden,1,1,0,0,1,1,-2,0,1,1,0,hidden,-1,1,-2,1,0,2,0,0,1,1,0,blocked,2,1,2,1,-1,0,-1,"Time limit reached.
",6.02165961265564
773,1,0,0,4,0,1,0,blocked,-1,1,1,1,2,2,-2,3,1,0,0,?,-2,1,-1,0,1,0,-2,3,0,1,0,hidden,0,0,2,1,-1,1,1,"Time limit reached.
",6.329044818878174
774,2,1,2,1,1,0,0,?,1,1,2,0,2,2,-2,3,1,1,0,blocked,2,0,2,0,1,2,0,1,1,0,0,hidden,1,0,2,0,1,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.2939093112945557
775,2,1,1,2,1,1,0,hidden,2,0,2,0,2,1,1,0,1,0,0,?,1,0,0,0,2,1,1,0,1,1,0,hidden,0,0,0,1,1,1,1,"key_action3(char_acting)
",1.0160644054412842
776,0,1,-1,2,0,1,0,?,2,1,-2,1,2,1,-1,1,1,1,0,?,-2,0,-1,1,0,0,0,4,0,0,0,blocked,-1,0,-2,1,0,-1,0,"No solution exists.
",0.8134632110595703
777,1,1,2,1,0,0,0,?,-1,0,1,0,2,0,-2,0,1,1,0,?,1,0,-1,0,0,1,-2,0,1,0,0,?,2,1,0,0,0,1,1,"key_action3(char_acting)
",0.9963226318359375
778,1,0,-2,2,1,0,0,?,2,0,1,1,0,1,2,2,1,1,0,?,2,0,0,0,1,1,2,2,1,1,0,blocked,0,1,0,1,-1,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.6213443279266357
779,1,0,0,2,0,1,0,hidden,-1,1,-1,1,0,1,1,4,0,1,0,hidden,-1,1,0,1,0,1,-2,4,1,1,0,?,2,1,0,0,1,0,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",2.060168743133545
780,1,1,-1,3,0,1,0,hidden,-2,1,0,1,1,0,-1,1,0,0,0,blocked,2,0,2,0,0,2,1,0,0,0,0,hidden,0,0,0,0,-1,0,0,"change_knowledge_up(char_acting) change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",1.336355447769165
781,1,0,1,4,1,1,0,?,-2,0,2,0,1,0,1,2,1,0,0,hidden,-1,0,-1,0,2,1,-1,0,0,0,0,?,-2,0,0,0,0,-1,0,"change_health_up(char_acting, char_acting) change_health_up(char_acting, char_acting) change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",1.2564074993133545
782,2,0,2,0,1,0,0,hidden,-2,1,0,1,0,1,2,1,1,0,0,hidden,-1,0,1,1,2,0,-1,1,0,1,0,blocked,1,0,-2,0,-1,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",2.229801654815674
783,2,2,-1,1,1,1,0,blocked,-2,0,-1,0,2,1,-2,3,0,1,0,hidden,-2,1,1,1,0,2,-2,2,0,0,0,hidden,2,0,-1,1,1,-1,-1,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",2.502532720565796
784,0,1,1,0,1,0,0,?,1,0,-2,1,1,0,2,1,1,0,0,blocked,1,1,-2,0,2,2,-1,1,1,0,0,blocked,-1,1,0,1,0,0,0,"No solution exists.
",0.9046006202697754
785,1,1,-1,0,0,0,0,blocked,1,1,0,1,2,0,2,2,0,0,0,?,1,0,0,0,2,1,0,3,1,1,0,?,-2,1,0,0,0,-1,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.3812599182128906
786,2,2,-2,2,1,1,0,hidden,1,1,-1,1,0,2,-2,1,1,0,0,?,1,0,-1,0,0,1,-1,0,1,0,0,blocked,-1,1,1,1,0,0,1,"change_ship_status_up(char_acting) key_action3(char_acting)
",1.0097270011901855
787,2,1,-1,4,0,0,0,?,-2,0,2,1,0,2,-1,0,1,0,0,blocked,0,0,-1,0,1,2,-2,0,0,1,0,?,-2,0,0,0,-1,-1,1,"change_health_up(char_acting, char_acting) change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",1.3508801460266113
788,1,2,0,2,1,0,0,blocked,0,0,2,1,2,0,2,2,0,0,0,hidden,2,1,0,1,1,1,1,3,1,1,0,?,1,1,1,0,0,-1,1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.327075719833374
789,1,0,0,0,0,0,0,blocked,1,0,1,0,2,1,1,1,0,1,0,blocked,1,1,0,0,0,2,1,1,0,1,0,blocked,2,0,0,0,-1,0,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.9945428371429443
790,1,2,1,1,0,0,0,?,-1,0,2,0,0,1,-2,3,0,1,0,?,2,0,0,0,0,2,2,4,1,1,0,blocked,-2,1,-1,1,1,-1,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.1269354820251465
791,2,2,-2,2,1,1,0,blocked,-1,1,-1,1,2,0,-1,1,1,0,0,hidden,-1,1,-2,1,1,2,1,1,1,0,0,blocked,0,1,-1,1,1,1,1,"unblock_yourself(char_acting) key_action3(char_acting)
",0.9413347244262695
792,2,0,1,4,1,1,0,hidden,-2,1,-2,0,0,0,0,3,1,1,0,blocked,-1,0,2,1,0,2,0,4,1,0,0,?,1,1,0,0,-1,1,-1,"change_knowledge_up(char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",0.9773440361022949
793,0,0,-2,0,1,1,0,?,-1,1,-2,0,0,2,-1,3,1,0,0,blocked,-1,0,1,1,2,2,1,4,0,0,0,?,-2,0,2,1,-1,1,1,"No solution exists.
",0.8451662063598633
794,1,0,1,1,0,1,0,hidden,-1,1,2,0,2,0,-1,1,1,0,0,hidden,-2,0,1,0,2,0,-1,0,0,1,0,?,-2,1,-1,1,-1,1,0,"change_ship_magic_up(char_acting) key_action3(char_acting)
",0.8854994773864746
795,2,2,-1,3,0,1,0,hidden,2,1,-1,0,2,2,-1,4,0,1,0,?,2,0,-1,0,2,1,1,0,1,0,0,?,0,1,-1,1,-1,1,1,"key_action2(char_acting)
",0.9783320426940918
796,2,2,-2,4,1,0,0,hidden,0,1,2,1,2,0,2,4,1,1,0,?,0,0,-1,0,1,2,1,0,0,1,0,blocked,2,0,-1,1,0,-1,-1,"key_action2(char_acting)
",0.878035306930542
797,1,0,-1,4,0,0,0,blocked,2,1,0,0,1,1,-2,3,0,0,0,blocked,-2,0,2,1,0,0,-1,2,0,1,0,hidden,2,0,0,0,0,0,-1,"unblock_yourself(char_acting) hide(char_acting) change_knowledge_up(char_acting) change_knowledge_up(char_acting) change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",2.8358399868011475
798,2,1,2,1,0,1,0,hidden,1,1,0,0,2,2,2,1,1,1,0,hidden,-1,1,1,1,1,1,2,3,1,1,0,hidden,-1,0,0,1,1,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.4615685939788818
799,0,1,-2,0,0,1,0,hidden,0,0,-2,0,2,2,0,1,1,1,0,hidden,-2,0,-2,0,2,1,0,1,1,1,0,hidden,-1,1,-1,0,-1,-1,1,"No solution exists.
",0.846113920211792
800,2,1,2,0,0,0,0,hidden,-1,1,2,1,2,1,-2,4,0,1,0,blocked,2,0,0,1,1,2,2,4,0,1,0,?,0,1,2,1,1,-1,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.2905008792877197
801,0,0,0,3,1,1,0,?,-2,1,0,0,0,1,0,1,0,1,0,blocked,-1,1,1,0,0,1,0,1,1,1,0,hidden,-2,0,0,1,-1,0,1,"No solution exists.
",0.7699825763702393
802,1,1,0,2,1,1,0,hidden,-1,0,2,0,2,1,-1,3,0,0,0,blocked,1,1,-1,1,2,0,1,4,0,0,0,?,-1,1,-2,0,0,-1,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.1790285110473633
803,1,1,1,0,0,0,0,?,-1,0,-1,1,2,1,-2,2,0,1,0,?,-1,0,2,1,1,2,-1,1,1,1,0,hidden,-2,0,0,1,1,1,0,"change_ship_magic_up(char_acting) key_action3(char_acting)
",1.199051856994629
804,0,2,0,4,1,1,0,?,2,1,0,1,0,1,-2,2,1,1,0,hidden,2,0,-2,1,1,0,1,4,0,1,0,hidden,0,1,-2,0,0,-1,0,"No solution exists.
",1.0290546417236328
805,1,1,0,1,0,1,0,?,-2,1,2,1,1,1,-2,2,0,0,0,blocked,-1,1,-2,0,0,0,1,4,1,1,0,blocked,0,0,1,1,-1,1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.3660492897033691
806,1,2,0,1,0,1,0,blocked,2,0,1,1,1,1,1,0,1,1,0,blocked,1,1,-1,0,2,0,-1,0,0,0,0,?,-2,0,-2,1,0,1,-1,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.3359582424163818
807,2,2,1,1,1,1,0,?,-2,1,2,0,0,0,-2,0,1,1,0,?,2,1,-2,0,2,0,-2,2,0,0,0,?,-2,1,-1,0,-1,1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.240433931350708
808,2,2,-2,1,1,0,0,blocked,0,1,-2,0,0,1,-1,1,0,1,0,?,0,0,0,0,0,0,-1,1,0,1,0,?,1,0,0,1,0,0,-1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.2218241691589355
809,1,2,1,3,0,1,0,hidden,2,1,-1,0,0,2,1,4,0,1,0,?,1,1,-1,0,0,1,-2,2,1,1,0,?,-1,0,-2,0,0,0,1,"key_action2(char_acting)
",0.8404126167297363
810,0,0,2,2,1,1,0,?,1,1,-2,1,2,2,-1,3,1,1,0,blocked,-1,0,-1,0,0,1,-1,1,1,0,0,hidden,0,0,-1,1,-1,1,1,"No solution exists.
",0.8577423095703125
811,0,2,-1,3,0,1,0,hidden,2,1,-2,1,2,1,-2,3,1,0,0,blocked,0,0,1,0,2,2,-2,0,1,0,0,hidden,1,0,1,0,1,-1,1,"No solution exists.
",0.7975153923034668
812,1,0,2,1,1,0,0,blocked,1,1,-2,0,1,2,0,1,1,1,0,?,-1,0,2,1,1,2,0,0,0,0,0,blocked,-2,0,-1,1,-1,0,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.8931238651275635
813,1,1,0,3,0,1,0,blocked,2,1,0,0,1,0,0,2,0,1,0,hidden,2,1,1,1,1,2,1,2,1,0,0,blocked,0,1,-2,1,0,-1,1,"unblock_yourself(char_acting) change_health_up(char_acting, char_acting) change_health_up(char_acting, char_acting) key_action2(char_acting)
",1.0419766902923584
814,2,2,2,4,1,1,0,blocked,2,1,-2,1,0,0,1,0,0,0,0,?,-1,0,-2,0,1,1,2,3,1,1,0,blocked,0,1,-2,1,1,-1,1,"unblock_yourself(char_acting) key_action2(char_acting)
",0.9409849643707275
815,0,1,-2,3,1,0,0,?,-2,0,-1,1,2,0,0,4,1,0,0,hidden,-2,1,-1,1,0,0,2,1,1,1,0,?,-1,0,2,1,1,1,0,"No solution exists.
",0.833674430847168
816,2,0,1,3,1,0,0,blocked,-1,1,-2,1,1,2,0,2,0,1,0,?,-2,1,2,1,0,2,2,0,1,0,0,?,-1,1,0,1,1,1,0,"unblock_yourself(char_acting) change_health_up(char_acting, char_acting) change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",0.9956996440887451
817,2,2,1,0,1,1,0,blocked,-1,1,-1,0,0,0,2,4,1,0,0,?,0,0,2,0,0,1,2,4,1,1,0,hidden,1,1,0,1,1,-1,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.4476370811462402
818,2,0,0,4,0,1,0,?,1,1,2,0,1,2,-1,3,1,1,0,blocked,1,1,-1,0,2,1,-2,4,0,1,0,?,-1,1,-1,1,-1,0,-1,"hide(char_acting) change_health_up(char_acting, char_acting) change_knowledge_up(char_acting) key_action2(char_acting)
",4.084696531295776
819,2,0,-1,3,0,1,0,blocked,0,0,-1,0,1,1,0,2,0,0,0,blocked,1,0,-2,1,0,0,0,1,1,0,0,hidden,0,1,-1,0,0,1,1,"unblock_yourself(char_acting) hide(char_acting) change_health_up(char_acting, char_acting) change_knowledge_up(char_acting) key_action2(char_acting)
",3.773362398147583
820,1,0,-1,3,0,1,0,blocked,1,0,-2,0,2,1,-1,0,1,1,0,?,0,1,-2,0,0,0,1,3,0,0,0,hidden,1,0,2,0,-1,-1,1,"Time limit reached.
",5.804250001907349
821,0,2,-2,2,0,0,0,?,1,1,0,0,0,2,0,1,1,1,0,hidden,0,0,-1,1,1,2,1,3,1,0,0,hidden,2,1,-2,1,0,1,0,"No solution exists.
",0.707352876663208
822,0,1,2,4,0,1,0,blocked,0,1,1,1,0,2,-2,1,0,1,0,blocked,2,1,-2,0,0,2,-1,4,0,1,0,hidden,-2,0,2,1,0,-1,-1,"No solution exists.
",0.731621503829956
823,0,2,2,4,0,1,0,hidden,0,1,-1,0,1,1,2,4,0,1,0,hidden,-2,1,-2,1,1,1,0,1,1,0,0,blocked,0,0,0,0,0,-1,-1,"No solution exists.
",0.8053309917449951
824,2,2,-1,3,1,0,0,blocked,1,0,1,0,0,0,2,0,1,0,0,hidden,-2,0,1,1,2,1,0,2,1,0,0,?,2,1,-2,1,-1,1,0,"unblock_yourself(char_acting) key_action2(char_acting)
",0.8766005039215088
825,1,1,-2,0,1,1,0,hidden,-1,1,-2,1,1,1,2,2,1,1,0,hidden,1,1,0,0,2,0,2,4,1,0,0,blocked,0,0,-1,1,0,-1,1,"change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.1633572578430176
826,1,1,-2,3,0,1,0,?,0,1,1,1,1,1,-2,2,1,0,0,?,0,0,0,0,0,0,1,0,0,0,0,hidden,0,0,-1,1,-1,1,0,"change_health_up(char_acting, char_acting) change_health_up(char_acting, char_acting) key_action2(char_acting)
",0.9462316036224365
827,2,1,-2,1,0,0,0,hidden,2,1,-1,0,1,1,0,2,1,1,0,blocked,1,1,0,1,2,1,0,1,1,1,0,blocked,0,0,1,1,-1,1,0,"change_ship_magic_up(char_acting) key_action3(char_acting)
",0.8691885471343994
828,2,0,-2,2,1,0,0,?,-1,1,-2,0,0,0,-2,4,1,1,0,blocked,-2,1,-1,0,2,0,-1,1,0,0,0,?,0,1,-1,0,0,1,1,"key_action3(char_acting)
",0.8926215171813965
829,0,1,0,1,0,1,0,hidden,2,1,2,0,2,2,1,0,0,1,0,hidden,2,1,-2,1,1,1,-2,0,0,0,0,blocked,0,1,-2,0,1,0,-1,"No solution exists.
",0.7996513843536377
830,0,2,1,4,0,0,0,?,-1,0,-2,0,1,1,2,2,0,1,0,hidden,0,1,2,1,2,2,2,2,0,1,0,blocked,1,0,-1,0,-1,1,-1,"No solution exists.
",0.8992273807525635
831,2,2,1,3,0,0,0,hidden,-2,0,-2,0,1,1,-1,4,0,0,0,hidden,-1,0,0,0,1,2,0,1,0,0,0,blocked,1,1,1,0,1,1,0,"change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",1.9291362762451172
832,2,1,-1,1,1,0,0,blocked,0,0,-2,0,1,1,1,1,0,0,0,hidden,-1,1,0,0,1,1,0,2,0,0,0,blocked,0,0,-1,0,-1,1,-1,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.3941667079925537
833,0,2,2,3,0,1,0,?,-1,1,2,1,0,0,1,2,1,0,0,hidden,0,1,1,0,1,2,0,0,1,0,0,blocked,2,0,-2,1,0,1,0,"No solution exists.
",0.7941312789916992
834,2,0,-1,3,1,1,0,blocked,2,1,2,0,1,2,1,0,1,0,0,hidden,2,1,0,0,1,1,-1,3,1,0,0,hidden,2,1,-2,1,1,1,-1,"unblock_yourself(char_acting) change_health_up(char_acting, char_acting) key_action2(char_acting)
",0.9232978820800781
835,1,2,-1,2,0,1,0,blocked,-1,0,-1,1,1,1,1,0,1,0,0,blocked,-2,0,-2,1,1,0,2,3,0,0,0,hidden,2,0,0,0,0,1,-1,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.1435279846191406
836,0,0,-1,1,0,1,0,?,2,1,-2,0,1,2,-2,2,1,1,0,hidden,-1,0,0,1,0,0,2,4,1,1,0,blocked,2,1,-1,1,0,-1,1,"No solution exists.
",0.788522481918335
837,0,1,-1,0,1,0,0,?,1,0,-1,0,1,2,-2,4,1,1,0,?,2,0,-2,1,0,0,-2,1,0,0,0,hidden,-1,0,-1,1,0,0,-1,"No solution exists.
",0.8394582271575928
838,2,0,2,2,0,1,0,?,-2,1,2,0,1,1,2,3,0,0,0,?,-1,1,-1,1,2,0,-1,1,0,0,0,hidden,-2,1,0,1,-1,0,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.9507608413696289
839,1,0,0,0,0,0,0,hidden,2,0,-2,1,1,1,1,4,1,0,0,?,0,1,-2,1,2,2,0,2,1,0,0,?,0,0,0,1,0,0,-1,"change_ship_status_up(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.1144750118255615
840,0,1,-2,1,0,0,0,blocked,1,1,-1,0,2,2,-1,3,1,1,0,blocked,-1,1,2,1,0,2,1,0,1,0,0,?,-2,1,0,0,0,0,0,"No solution exists.
",0.7459135055541992
841,0,0,-2,0,1,1,0,?,-1,1,2,0,2,2,0,3,0,0,0,?,2,0,-1,0,1,0,1,1,1,0,0,?,2,0,0,1,0,1,1,"No solution exists.
",0.7550449371337891
842,0,0,-1,0,0,0,0,hidden,-2,1,1,0,2,1,-2,2,1,1,0,blocked,1,0,1,0,1,0,2,1,0,1,0,blocked,0,1,0,0,0,0,-1,"No solution exists.
",0.976499080657959
843,1,0,-2,3,1,1,0,?,-1,0,1,1,1,1,-1,0,1,0,0,?,0,0,-2,0,1,2,0,1,1,1,0,?,2,1,-1,1,0,0,0,"change_health_up(char_acting, char_acting) change_health_up(char_acting, char_acting) key_action2(char_acting)
",0.9375803470611572
844,2,1,-1,4,1,0,0,?,0,0,-2,0,1,2,-1,0,1,0,0,blocked,-2,0,-1,0,0,0,-1,2,0,0,0,hidden,1,1,2,1,1,1,1,"Time limit reached.
",5.835551500320435
845,0,2,1,0,0,0,0,hidden,0,0,1,1,2,0,2,3,0,1,0,hidden,-1,0,1,0,1,2,-1,4,1,0,0,blocked,2,1,-1,0,-1,1,1,"No solution exists.
",0.7277970314025879
846,1,0,0,3,0,0,0,hidden,2,1,0,1,1,2,-2,4,1,1,0,?,-1,0,-1,0,1,0,-2,3,1,1,0,?,1,0,0,1,1,-1,-1,"change_knowledge_up(char_acting) change_knowledge_up(char_acting) change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",1.106358289718628
847,2,1,2,3,1,0,0,blocked,0,1,1,0,2,2,-1,4,1,0,0,?,-1,0,-2,1,2,0,1,0,0,1,0,hidden,-2,0,-2,0,0,-1,1,"unblock_yourself(char_acting) key_action2(char_acting)
",0.8911013603210449
848,1,1,1,2,0,0,0,hidden,-1,0,1,1,0,2,2,3,0,1,0,blocked,-1,0,2,1,1,0,2,0,0,1,0,blocked,0,1,-1,1,1,1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.0884664058685303
849,2,0,0,3,0,1,0,blocked,2,0,-2,0,1,2,0,0,0,1,0,blocked,-2,1,1,0,1,0,2,3,1,0,0,?,-2,1,1,1,1,0,0,"Time limit reached.
",5.8671715259552
850,0,1,-1,4,0,1,0,blocked,-2,0,0,0,1,1,0,4,1,1,0,hidden,-2,1,2,0,2,0,1,2,1,0,0,?,2,0,0,1,1,0,0,"No solution exists.
",0.6984374523162842
851,2,2,2,4,0,0,0,?,-2,0,-1,0,2,1,-1,4,1,0,0,?,-2,1,-1,1,2,2,0,2,0,1,0,hidden,-1,0,-1,0,1,1,0,"key_action2(char_acting)
",0.8891682624816895
852,0,2,2,0,1,0,0,blocked,2,0,0,1,1,0,-2,3,0,1,0,blocked,1,0,1,0,0,2,-2,1,1,0,0,?,-2,0,-1,1,-1,0,0,"No solution exists.
",0.7484936714172363
853,0,1,-1,2,1,0,0,blocked,0,1,-2,0,2,1,1,4,1,0,0,?,-2,1,2,0,1,2,1,2,0,1,0,blocked,2,0,-1,1,1,-1,-1,"No solution exists.
",0.7464237213134766
854,1,2,2,1,1,0,0,hidden,0,0,-2,1,0,0,0,3,1,0,0,blocked,0,0,2,1,2,2,1,4,0,1,0,blocked,-1,1,1,1,0,0,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.947472333908081
855,2,0,0,4,0,1,0,hidden,-2,1,-1,1,0,0,-1,0,1,1,0,blocked,1,1,0,1,0,2,2,1,1,0,0,hidden,2,1,0,1,0,0,-1,"change_relation_down(char_acting, char2, char1) change_knowledge_up(char_acting) change_knowledge_up(char_acting) key_action2(char_acting)
",1.0022838115692139
