index,Unnamed: 0,char_acting_altruism,char_acting_ambition,char_acting_fighting_ability,char_acting_safety,char_acting_food,char_acting_satisfaction,char_acting_likes_char1,char_acting_likes_char2,char1_altruism,char1_ambition,char1_fighting_ability,char1_safety,char1_food,char1_satisfaction,char1_likes_char_acting,char1_likes_char2,char2_altruism,char2_ambition,char2_fighting_ability,char2_safety,char2_food,char2_satisfaction,char2_likes_char_acting,char2_likes_char1,ghost_relations,overall_food,overall_coins,results,helps_all,helps_ego,survives
1016,1016,1,0,1,-1,0,1,1,0,1,0,-1,1,0,0,1,0,0,-1,1,-1,0,0,-1,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1017,1017,-1,-1,1,2,0,-1,1,1,1,0,-1,2,0,1,0,0,1,1,1,-1,0,0,1,0,1,1,0,"survive(char_acting)
",0,0,1
1018,1018,0,-1,1,-1,0,1,0,1,-1,1,0,0,0,-1,-1,0,0,0,-1,2,0,0,1,0,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1019,1019,0,1,-1,2,0,-1,0,1,-1,0,1,2,0,1,-1,0,-1,-1,-1,2,0,0,1,0,1,1,1,"help_everyone(char_acting)
",1,0,0
1020,1020,1,1,0,0,0,0,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,0,0,0,1,0,0,1,0,"help_everyone(char_acting)
",1,0,0
1021,1021,-1,-1,0,0,0,1,-1,1,0,-1,0,-1,0,1,-1,1,0,1,-1,0,0,-1,1,1,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1022,1022,1,1,1,0,0,-1,-1,0,1,-1,1,0,0,-1,1,1,1,0,1,2,0,1,1,1,0,1,1,"help_everyone(char_acting)
",1,0,0
1023,1023,-1,-1,0,-1,0,1,1,1,1,0,1,2,0,0,0,1,0,0,-1,2,0,-1,-1,1,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1024,1024,-1,-1,-1,1,0,1,0,0,-1,-1,-1,1,0,-1,-1,0,1,-1,1,0,0,1,1,0,0,0,0,"survive(char_acting)
",0,0,1
1025,1025,-1,1,0,2,0,1,1,1,0,0,0,2,0,0,-1,0,0,-1,-1,0,0,0,1,1,0,1,1,"No solution exists.
",0,0,0
1026,1026,0,-1,0,1,0,-1,-1,0,0,-1,1,1,0,-1,1,1,0,1,1,2,0,1,0,1,0,0,0,"survive(char_acting)
",0,0,1
1027,1027,-1,0,-1,1,0,0,1,0,0,-1,-1,2,0,0,1,0,0,1,-1,-1,0,1,1,1,1,1,0,"survive(char_acting)
",0,0,1
1028,1028,-1,0,1,-1,0,1,0,1,1,-1,0,0,0,0,-1,0,-1,1,0,2,0,1,-1,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1029,1029,-1,0,1,2,0,0,0,0,-1,0,0,1,0,0,0,0,-1,1,-1,1,0,1,0,0,1,1,0,"survive(char_acting)
",0,0,1
1030,1030,-1,1,1,0,0,-1,0,1,-1,1,1,1,0,0,-1,0,0,0,1,1,0,0,-1,0,0,1,0,"No solution exists.
",0,0,0
1031,1031,1,-1,1,0,0,-1,1,0,0,-1,1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1032,1032,-1,1,-1,2,0,0,-1,1,1,0,0,-1,0,-1,1,0,0,1,-1,2,0,-1,-1,1,1,0,1,"No solution exists.
",0,0,0
1033,1033,1,1,0,2,0,-1,0,1,0,0,1,1,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,"Time limit reached.
",0,0,0
1034,1034,0,-1,-1,-1,0,-1,-1,0,-1,-1,0,1,0,1,0,1,-1,0,0,0,0,1,0,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1035,1035,1,-1,0,-1,0,0,1,1,-1,0,1,0,0,-1,-1,1,-1,0,0,2,0,1,0,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1036,1036,1,1,0,0,0,1,0,1,-1,1,0,2,0,-1,1,0,0,0,1,2,0,-1,0,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1037,1037,0,-1,1,-1,0,1,1,0,1,-1,-1,0,0,1,-1,0,0,0,1,2,0,0,0,0,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1038,1038,-1,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,-1,0,0,0,1,"survive(char_acting)
",0,0,1
1039,1039,1,1,-1,-1,0,1,1,1,0,1,1,-1,0,1,1,1,1,1,-1,0,0,1,-1,0,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1040,1040,-1,1,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,-1,1,-1,0,0,1,1,0,1,1,"No solution exists.
",0,0,0
1041,1041,-1,-1,-1,1,0,-1,1,0,-1,0,-1,1,0,-1,-1,1,0,-1,-1,-1,0,-1,1,1,0,0,0,"survive(char_acting)
",0,0,1
1042,1042,-1,-1,-1,1,0,-1,-1,1,1,0,1,2,0,1,-1,1,0,-1,-1,0,0,-1,1,0,1,1,0,"survive(char_acting)
",0,0,1
1043,1043,1,0,1,0,0,0,-1,1,1,0,1,2,0,1,-1,0,0,0,0,1,0,-1,0,1,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1044,1044,0,0,0,-1,0,1,0,1,1,1,-1,0,0,-1,-1,0,1,-1,-1,2,0,1,0,0,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1045,1045,0,0,1,0,0,1,0,1,1,1,0,-1,0,1,0,0,1,1,-1,2,0,1,-1,0,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1046,1046,-1,1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,-1,0,1,-1,0,-1,0,1,-1,1,0,0,0,"No solution exists.
",0,0,0
1047,1047,1,-1,-1,2,0,0,1,0,1,-1,-1,1,0,-1,-1,1,0,0,-1,2,0,1,0,0,1,1,0,"survive(char_acting)
",0,0,1
1048,1048,-1,0,-1,1,0,1,-1,0,-1,0,1,2,0,1,0,1,0,0,-1,2,0,0,1,1,0,0,1,"survive(char_acting)
",0,0,1
1049,1049,-1,-1,1,2,0,0,-1,1,-1,1,0,0,0,0,0,1,1,-1,-1,0,0,1,1,0,1,0,0,"survive(char_acting)
",0,0,1
1050,1050,1,0,-1,2,0,-1,1,1,0,-1,-1,0,0,1,1,0,0,1,1,2,0,1,-1,1,0,0,0,"survive(char_acting)
",0,0,1
1051,1051,1,-1,-1,2,0,-1,-1,0,0,-1,-1,-1,0,0,1,1,1,-1,-1,-1,0,1,0,0,1,0,0,"survive(char_acting)
",0,0,1
1052,1052,0,0,-1,-1,0,-1,-1,0,1,0,0,2,0,1,0,1,1,1,0,2,0,0,1,0,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1053,1053,0,1,-1,2,0,1,0,1,0,0,1,0,0,-1,0,1,1,0,-1,-1,0,1,0,1,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1054,1054,0,-1,0,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,2,0,1,-1,1,1,0,1,"survive(char_acting)
",0,0,1
1055,1055,-1,-1,1,-1,0,0,0,0,0,1,-1,0,0,1,-1,1,0,1,-1,1,0,0,0,1,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1056,1056,1,-1,1,-1,0,-1,0,0,1,1,1,0,0,-1,1,1,1,1,0,-1,0,0,0,0,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1057,1057,-1,1,0,0,0,-1,-1,1,-1,-1,-1,0,0,-1,0,0,-1,1,1,2,0,1,1,0,1,1,0,"No solution exists.
",0,0,0
1058,1058,0,1,0,2,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,0,-1,0,0,0,1,0,"help_everyone(char_acting)
",1,0,0
1059,1059,1,1,1,1,0,0,0,1,-1,-1,-1,-1,0,1,0,1,1,1,1,2,0,0,0,0,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1060,1060,-1,0,0,1,0,-1,0,1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,1,-1,1,1,1,0,"survive(char_acting)
",0,0,1
1061,1061,1,-1,1,2,0,0,-1,0,-1,-1,1,0,0,-1,0,1,0,0,-1,-1,0,0,-1,1,1,0,1,"survive(char_acting)
",0,0,1
1062,1062,1,0,0,1,0,-1,0,1,0,1,0,0,0,0,0,1,1,-1,-1,0,0,-1,0,1,0,0,0,"survive(char_acting)
",0,0,1
1063,1063,0,1,-1,2,0,0,-1,0,-1,1,-1,0,0,1,1,0,0,0,-1,2,0,0,0,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1064,1064,0,-1,1,1,0,1,-1,1,1,1,1,2,0,1,-1,0,1,1,1,0,0,0,0,1,1,1,1,"survive(char_acting)
",0,0,1
1065,1065,1,0,-1,0,0,1,-1,0,0,-1,0,-1,0,0,0,1,-1,1,-1,-1,0,-1,0,1,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1066,1066,-1,1,1,1,0,0,1,1,0,0,0,-1,0,1,1,1,0,1,0,-1,0,0,0,1,0,1,1,"No solution exists.
",0,0,0
1067,1067,-1,1,1,-1,0,1,0,1,-1,-1,0,2,0,1,0,0,0,0,-1,1,0,0,1,0,1,0,1,"No solution exists.
",0,0,0
1068,1068,-1,0,-1,1,0,0,0,1,-1,1,0,0,0,0,-1,0,1,1,-1,2,0,-1,-1,1,1,0,1,"survive(char_acting)
",0,0,1
1069,1069,1,1,-1,-1,0,1,-1,0,-1,1,0,0,0,1,0,1,0,-1,1,-1,0,0,1,1,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1070,1070,1,1,-1,0,0,0,1,1,-1,1,-1,0,0,1,0,0,-1,1,-1,2,0,0,-1,0,0,1,0,"help_everyone(char_acting)
",1,0,0
1071,1071,-1,0,1,2,0,1,0,0,1,-1,0,2,0,1,-1,1,0,0,-1,1,0,1,-1,0,0,0,1,"survive(char_acting)
",0,0,1
1072,1072,1,-1,1,2,0,-1,-1,1,-1,1,-1,0,0,-1,-1,1,-1,-1,1,1,0,0,-1,0,1,0,0,"survive(char_acting)
",0,0,1
1073,1073,1,0,-1,0,0,0,-1,0,1,0,-1,2,0,0,1,1,0,1,-1,0,0,-1,1,0,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1074,1074,-1,0,-1,2,0,0,-1,1,-1,-1,1,-1,0,0,0,0,-1,0,1,1,0,1,1,0,1,0,1,"survive(char_acting)
",0,0,1
1075,1075,1,-1,-1,0,0,1,-1,0,0,-1,0,1,0,-1,-1,1,0,1,-1,-1,0,1,-1,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1076,1076,-1,0,-1,1,0,1,-1,0,-1,0,0,2,0,0,0,0,-1,-1,1,-1,0,0,1,1,0,1,1,"survive(char_acting)
",0,0,1
1077,1077,0,0,-1,-1,0,1,-1,1,1,1,1,0,0,0,1,1,-1,0,-1,0,0,-1,1,1,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1078,1078,1,1,-1,2,0,-1,-1,1,0,1,-1,2,0,1,0,1,1,0,1,2,0,-1,0,1,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1079,1079,1,0,0,-1,0,1,-1,1,0,1,1,-1,0,0,1,0,1,1,0,-1,0,1,1,0,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1080,1080,-1,1,0,1,0,1,0,0,1,0,1,0,0,-1,0,0,0,0,-1,2,0,-1,1,1,0,1,1,"No solution exists.
",0,0,0
1081,1081,0,1,0,-1,0,1,1,0,-1,0,-1,0,0,1,1,0,0,-1,1,-1,0,-1,1,1,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1082,1082,-1,0,0,0,0,1,-1,0,0,1,1,2,0,0,1,0,1,0,-1,2,0,-1,-1,0,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1083,1083,-1,1,0,-1,0,0,1,0,1,0,1,1,0,-1,0,0,-1,1,1,0,0,0,0,1,1,1,1,"No solution exists.
",0,0,0
1084,1084,1,1,0,0,0,1,-1,0,-1,-1,1,-1,0,0,0,0,0,-1,-1,2,0,-1,1,1,0,0,0,"Time limit reached.
",0,0,0
1085,1085,1,1,1,-1,0,-1,-1,1,1,-1,0,2,0,0,1,0,-1,1,1,-1,0,1,0,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1086,1086,-1,1,-1,-1,0,1,0,1,-1,-1,0,2,0,1,0,0,-1,-1,-1,2,0,-1,1,0,0,1,1,"No solution exists.
",0,0,0
1087,1087,1,-1,-1,1,0,1,0,1,-1,-1,0,1,0,1,-1,1,-1,0,0,2,0,-1,-1,1,1,0,0,"survive(char_acting)
",0,0,1
1088,1088,1,1,1,1,0,0,0,0,1,-1,-1,2,0,-1,0,0,-1,-1,1,-1,0,-1,0,1,1,1,0,"help_everyone(char_acting)
",1,0,0
1089,1089,-1,-1,-1,0,0,-1,0,0,0,1,-1,2,0,1,0,1,0,0,1,1,0,1,-1,1,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1090,1090,1,0,0,-1,0,-1,-1,1,1,0,0,-1,0,-1,0,1,1,0,-1,-1,0,-1,0,1,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1091,1091,1,-1,-1,1,0,0,1,1,0,0,0,2,0,-1,0,0,1,0,0,-1,0,-1,0,1,0,1,1,"survive(char_acting)
",0,0,1
1092,1092,-1,1,0,0,0,0,0,1,0,-1,1,1,0,1,0,0,0,1,1,0,0,-1,0,0,1,1,1,"No solution exists.
",0,0,0
1093,1093,0,0,1,1,0,-1,-1,0,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,0,0,-1,0,1,1,0,"survive(char_acting)
",0,0,1
1094,1094,1,1,0,1,0,0,-1,0,-1,-1,1,-1,0,0,0,1,-1,-1,-1,-1,0,0,-1,0,1,1,0,"help_everyone(char_acting)
",1,0,0
1095,1095,-1,1,1,-1,0,1,1,1,1,0,-1,-1,0,0,1,1,0,-1,1,0,0,-1,1,1,0,0,0,"No solution exists.
",0,0,0
1096,1096,0,1,-1,2,0,-1,0,0,0,0,-1,1,0,0,-1,1,1,0,0,2,0,1,-1,1,1,1,0,"help_everyone(char_acting)
",1,0,0
1097,1097,-1,-1,-1,1,0,0,-1,0,1,0,-1,0,0,0,-1,0,-1,-1,-1,0,0,-1,0,1,1,0,0,"survive(char_acting)
",0,0,1
1098,1098,0,-1,0,1,0,-1,-1,1,-1,0,-1,2,0,0,1,1,1,-1,0,-1,0,-1,0,0,0,1,1,"survive(char_acting)
",0,0,1
1099,1099,-1,1,-1,2,0,1,0,0,-1,1,0,0,0,-1,-1,1,0,0,0,0,0,1,1,0,1,1,0,"No solution exists.
",0,0,0
1100,1100,-1,0,1,-1,0,1,1,1,0,1,0,0,0,1,1,1,0,-1,0,2,0,1,0,0,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1101,1101,-1,1,1,1,0,-1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,1,1,0,0,"No solution exists.
",0,0,0
1102,1102,-1,0,1,0,0,1,0,0,-1,-1,0,1,0,1,-1,1,1,-1,0,-1,0,0,1,0,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1103,1103,0,1,-1,2,0,0,0,0,-1,1,-1,0,0,1,0,0,1,0,-1,1,0,1,0,0,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1104,1104,-1,-1,0,2,0,-1,1,0,0,1,0,-1,0,-1,-1,1,0,-1,1,2,0,-1,-1,1,0,0,1,"survive(char_acting)
",0,0,1
1105,1105,-1,-1,1,1,0,1,0,0,-1,0,-1,2,0,-1,-1,1,1,-1,0,1,0,-1,-1,1,0,1,1,"survive(char_acting)
",0,0,1
1106,1106,1,1,-1,0,0,0,0,1,-1,0,1,0,0,1,1,1,1,-1,0,1,0,-1,0,1,1,1,0,"help_everyone(char_acting)
",1,0,0
1107,1107,0,1,0,0,0,0,1,0,1,1,1,1,0,0,-1,0,0,-1,0,0,0,-1,1,1,1,1,0,"help_everyone(char_acting)
",1,0,0
1108,1108,0,1,-1,2,0,0,-1,0,-1,-1,-1,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,1,1,"help_everyone(char_acting)
",1,0,0
1109,1109,0,0,-1,-1,0,0,1,0,0,1,1,2,0,0,1,1,1,-1,1,2,0,-1,1,1,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1110,1110,0,1,-1,-1,0,0,0,0,0,1,1,-1,0,-1,1,1,0,-1,1,1,0,0,0,0,0,1,1,"help_everyone(char_acting)
",1,0,0
1111,1111,1,0,1,0,0,-1,1,1,-1,-1,1,0,0,1,0,0,1,0,1,0,0,1,-1,1,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1112,1112,-1,1,0,-1,0,-1,-1,1,1,-1,1,2,0,-1,1,1,0,0,1,2,0,0,1,0,1,0,0,"No solution exists.
",0,0,0
1113,1113,1,-1,1,-1,0,1,1,0,1,0,1,1,0,1,1,0,-1,0,0,-1,0,0,1,1,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1114,1114,1,-1,0,2,0,-1,1,1,1,0,0,0,0,0,1,1,0,-1,-1,0,0,-1,0,0,0,1,0,"survive(char_acting)
",0,0,1
1115,1115,-1,-1,-1,0,0,-1,-1,1,0,-1,-1,1,0,-1,0,0,1,0,0,0,0,-1,1,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1116,1116,-1,1,0,2,0,-1,0,1,0,0,0,1,0,0,-1,0,-1,0,0,1,0,0,-1,0,0,1,1,"No solution exists.
",0,0,0
1117,1117,-1,-1,-1,-1,0,-1,0,1,0,0,-1,-1,0,0,1,1,-1,1,1,0,0,-1,0,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1118,1118,1,0,1,1,0,-1,0,0,1,0,-1,1,0,1,-1,1,0,-1,-1,-1,0,0,1,0,1,1,0,"survive(char_acting)
",0,0,1
1119,1119,1,-1,-1,0,0,1,1,1,1,-1,0,0,0,1,0,0,1,1,1,-1,0,0,-1,1,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1120,1120,0,1,1,1,0,-1,1,1,1,0,-1,1,0,1,-1,0,-1,0,0,0,0,0,0,1,1,1,0,"help_everyone(char_acting)
",1,0,0
1121,1121,0,1,1,0,0,0,-1,0,1,1,1,1,0,1,-1,1,0,-1,1,0,0,-1,0,1,0,1,0,"help_everyone(char_acting)
",1,0,0
1122,1122,0,-1,-1,-1,0,1,0,1,0,-1,1,0,0,1,1,1,-1,1,1,-1,0,-1,1,0,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1123,1123,-1,1,0,-1,0,-1,0,1,0,1,-1,1,0,0,0,0,-1,-1,-1,0,0,-1,-1,0,1,1,1,"No solution exists.
",0,0,0
1124,1124,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,0,0,1,0,-1,0,1,1,1,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1125,1125,0,1,0,0,0,-1,1,0,1,-1,1,2,0,-1,0,1,1,-1,1,-1,0,-1,0,0,0,1,1,"help_everyone(char_acting)
",1,0,0
1126,1126,0,0,0,1,0,-1,1,1,1,1,1,0,0,-1,1,1,0,-1,1,1,0,0,-1,0,0,1,0,"survive(char_acting)
",0,0,1
1127,1127,0,-1,-1,0,0,-1,0,1,1,-1,-1,-1,0,-1,-1,1,1,0,0,0,0,1,1,0,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1128,1128,0,1,-1,0,0,1,0,1,-1,1,1,0,0,0,1,1,0,0,-1,1,0,-1,-1,1,1,1,0,"help_everyone(char_acting)
",1,0,0
1129,1129,0,1,-1,0,0,-1,1,0,-1,1,0,1,0,1,-1,0,0,1,0,-1,0,0,-1,1,0,0,0,"No solution exists.
",0,0,0
1130,1130,0,1,0,1,0,1,1,0,1,0,1,2,0,-1,0,0,-1,1,1,-1,0,1,-1,1,0,0,1,"Time limit reached.
",0,0,0
1131,1131,0,0,1,0,0,0,-1,0,0,0,-1,1,0,0,1,1,-1,0,0,-1,0,1,0,0,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1132,1132,-1,1,-1,0,0,0,-1,1,1,0,0,-1,0,-1,0,0,0,-1,-1,-1,0,-1,1,0,1,0,0,"No solution exists.
",0,0,0
1133,1133,-1,-1,0,0,0,-1,-1,1,-1,1,1,1,0,0,0,1,0,-1,0,0,0,1,1,0,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1134,1134,1,0,-1,2,0,1,-1,1,1,1,-1,2,0,1,-1,0,-1,0,1,2,0,-1,-1,1,0,0,1,"survive(char_acting)
",0,0,1
1135,1135,1,0,0,2,0,0,0,0,1,1,-1,2,0,0,-1,0,-1,-1,0,2,0,1,-1,1,0,1,1,"survive(char_acting)
",0,0,1
1136,1136,1,0,1,2,0,1,-1,0,-1,-1,0,-1,0,1,-1,0,-1,0,1,0,0,0,1,1,0,0,1,"survive(char_acting)
",0,0,1
1137,1137,1,1,-1,-1,0,-1,1,0,1,1,1,2,0,-1,0,0,0,-1,0,0,0,0,1,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
1138,1138,-1,-1,1,1,0,-1,-1,0,0,-1,0,2,0,1,1,1,0,1,-1,0,0,-1,0,1,1,0,1,"survive(char_acting)
",0,0,1
1139,1139,0,0,0,2,0,1,-1,1,0,0,1,0,0,-1,0,0,1,1,-1,0,0,0,-1,0,0,1,1,"survive(char_acting)
",0,0,1
1140,1140,-1,-1,-1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,-1,1,2,0,1,-1,1,0,0,0,"survive(char_acting)
",0,0,1
1141,1141,0,1,0,1,0,0,0,0,-1,1,1,1,0,0,-1,0,0,1,0,1,0,0,0,0,0,0,1,"Time limit reached.
",0,0,0
1142,1142,1,-1,1,2,0,-1,-1,1,-1,0,-1,0,0,-1,1,1,-1,1,-1,0,0,0,0,0,0,1,0,"survive(char_acting)
",0,0,1
1143,1143,0,-1,-1,1,0,0,1,0,0,-1,-1,-1,0,-1,1,0,0,0,1,0,0,0,-1,1,0,0,0,"survive(char_acting)
",0,0,1
1144,1144,-1,1,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,0,"No solution exists.
",0,0,0
1145,1145,-1,0,0,-1,0,0,-1,0,-1,-1,0,2,0,-1,0,1,1,1,1,1,0,-1,1,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1146,1146,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,"No solution exists.
",0,0,0
1147,1147,1,0,1,2,0,0,-1,1,-1,-1,1,-1,0,0,1,1,1,1,-1,2,0,1,0,0,1,0,0,"survive(char_acting)
",0,0,1
1148,1148,-1,0,0,2,0,0,1,0,0,0,-1,1,0,0,-1,1,-1,-1,0,2,0,1,0,1,0,1,1,"survive(char_acting)
",0,0,1
1149,1149,0,0,0,-1,0,0,-1,0,0,0,-1,-1,0,-1,0,1,-1,0,0,-1,0,-1,-1,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1150,1150,1,0,1,-1,0,-1,-1,0,0,0,0,-1,0,-1,0,0,-1,1,-1,-1,0,1,-1,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1151,1151,-1,0,-1,0,0,1,-1,0,0,0,0,0,0,-1,0,1,1,0,0,-1,0,0,-1,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1152,1152,-1,-1,-1,2,0,-1,0,1,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,-1,0,0,1,0,"survive(char_acting)
",0,0,1
1153,1153,-1,1,1,0,0,-1,1,0,0,0,0,0,0,-1,1,0,0,1,-1,2,0,1,-1,0,1,0,1,"No solution exists.
",0,0,0
1154,1154,-1,-1,-1,0,0,1,1,1,1,1,0,-1,0,1,-1,0,0,0,1,1,0,-1,1,1,1,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1155,1155,1,0,-1,-1,0,0,1,0,0,1,1,0,0,-1,-1,0,-1,-1,1,-1,0,0,0,0,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1156,1156,1,0,0,-1,0,-1,-1,0,1,1,0,0,0,-1,0,1,1,1,-1,2,0,-1,0,0,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1157,1157,0,-1,0,2,0,1,1,1,-1,-1,-1,1,0,-1,-1,1,0,0,1,2,0,1,0,1,0,1,1,"survive(char_acting)
",0,0,1
1158,1158,0,1,0,2,0,1,0,0,-1,1,1,2,0,0,1,1,-1,0,-1,-1,0,0,1,1,0,1,1,"help_everyone(char_acting)
",1,0,0
1159,1159,0,0,-1,1,0,0,-1,1,-1,1,-1,-1,0,1,1,0,-1,1,-1,1,0,-1,0,1,1,0,0,"survive(char_acting)
",0,0,1
1160,1160,0,-1,0,2,0,0,1,1,0,-1,1,1,0,-1,0,0,1,0,0,2,0,1,-1,1,1,0,1,"survive(char_acting)
",0,0,1
1161,1161,1,1,-1,0,0,0,1,1,1,-1,0,2,0,1,0,0,1,-1,1,0,0,0,1,1,0,0,0,"Time limit reached.
",0,0,0
1162,1162,-1,-1,-1,0,0,0,-1,1,1,0,-1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1163,1163,-1,0,0,-1,0,-1,1,0,0,0,1,0,0,0,-1,0,0,1,1,1,0,0,1,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1164,1164,1,-1,1,0,0,1,1,0,1,0,0,-1,0,-1,1,1,1,-1,1,-1,0,1,-1,0,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
1165,1165,-1,1,1,2,0,-1,1,0,1,1,0,0,0,-1,-1,0,-1,1,0,0,0,1,1,1,0,1,1,"No solution exists.
",0,0,0
1166,1166,1,-1,0,2,0,0,1,1,-1,-1,0,2,0,0,1,1,1,1,-1,-1,0,1,-1,0,0,0,0,"survive(char_acting)
",0,0,1
1167,1167,0,-1,0,-1,0,0,1,0,-1,-1,0,2,0,-1,0,1,-1,0,-1,-1,0,0,-1,1,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
1168,1168,1,1,-1,0,0,-1,0,0,1,1,1,-1,0,1,-1,1,1,1,1,2,0,0,-1,1,0,0,0,"fight_monster(char1) help_everyone(char_acting)
",1,0,0
1169,1169,-1,1,0,0,0,-1,-1,0,1,0,0,-1,0,-1,0,0,0,1,0,-1,0,-1,-1,1,0,0,0,"No solution exists.
",0,0,0
